sc,name,market,industry,trade_date,trade_seq,lookback_obs,raw_close_price,adjustment_factor,adjusted_close_price,entry_price,range_high,range_low,range_width_pct,breakout_margin_pct,day_return_pct,gap_pct,body_ratio,upper_wick_ratio,lower_wick_ratio,volume_ratio,is_bullish,prior_return_20d_pct,prior_return_60d_pct,ma_gap_20_pct,ma_gap_60_pct,ma_slope_20_pct,ma_slope_60_pct,atr_20_pct,atr_20_to_range_ratio,return_20d_pct,return_60d_pct,return_120d_pct,return_240d_pct,future_max_return_240d_pct,future_min_return_60d_pct,dataset_split,bullish_count_10,bullish_count_20,bullish_count_60,up_day_count_10,up_day_count_20,up_day_count_60,high_volume_bullish_count_20,high_volume_bullish_count_60,long_upper_wick_count_20,long_upper_wick_count_60,long_lower_wick_count_20,long_lower_wick_count_60,range_high_touch_count_120,higher_high_count_20,higher_low_count_20,label,label_reason,case_id
4992,北興化学工業,東証一部,化学,2019-10-23,439,120,557,1.0000000000,557.00000000,557.00000000,544.00000000,430.00000000,0.26511627906976744186,0.0238970588235294,0.0238970588235294,0.0036764705882353,0.73333333333333333333,0.06666666666666666667,0.20000000000000000000,1.3539109084531743,True,0.1162324649298597,0.1437371663244353,0.0915147952184989,0.1671439547391213,0.1034706454751865,0.0116233880939763,0.01499102333931777379,0.07324561403508771930,0.0718132854578097,0.1831238779174147,0.0071813285457810,0.5062836624775583,0.5080789946140036,-0.01256732495511669659,train,7,12,33,9,13,33,3,6,2,9,6,14,2,10,11,neutral,advanced_but_not_enough_for_long_trend,4992_2019-10-23
4994,大成ラミック,東証一部,化学,2019-10-30,444,120,3050,1.0000000000,3050.00000000,3050.00000000,2948.00000000,2657.00000000,0.10952201731275875047,0.0345997286295794,0.0517241379310345,0.0010344827586207,1.00000000000000000000,0E-20,0E-20,5.0167973124300112,True,0.0720562390158172,0.0542689249913585,0.0628844243870990,0.0834043762432509,0.0149076890429370,0.0013753853450320,0.01513114754098360656,0.15859106529209621993,-0.04885245901639344262,-0.06327868852459016393,-0.13114754098360655738,-0.09901639344262295082,-0.00655737704918032787,-0.08459016393442622951,train,6,8,29,5,7,27,0,7,1,4,5,14,5,10,9,non_trend,future_max_return_never_reached_half_trend_threshold,4994_2019-10-30
4994,大成ラミック,東証一部,化学,2020-12-11,715,120,3040,1.0000000000,3040.00000000,3040.00000000,2956.00000000,2638.00000000,0.12054586808188021228,0.0284167794316644,0.0284167794316644,0.0077807848443843,0.61616161616161616162,0.10101010101010101010,0.28282828282828282828,2.6639552618200305,True,0.0783965945370699,0.1317944899478779,0.0427206777684405,0.0730484813187201,0.0579323608389578,0.0211581091066376,0.02202302631578947368,0.21053459119496855346,-0.04046052631578947368,-0.03026315789473684211,-0.09868421052631578947,-0.08322368421052631579,0.0575657894736842,-0.06875000000000000000,train,6,13,35,7,13,37,4,15,4,9,3,12,8,10,12,non_trend,future_max_return_never_reached_half_trend_threshold,4994_2020-12-11
4997,日本農薬,東証一部,化学,2018-08-23,159,120,803,1.0000000000,803.00000000,803.00000000,767.00000000,586.00000000,0.30887372013651877133,0.0469361147327249,0.0469361147327249,0.0391134289439374,0.15789473684210526316,0.65789473684210526316,0.18421052631578947368,12.3691425722831505,True,0.1808823529411765,0.2240853658536585,0.1628412135254507,0.1724054021170459,0.0076608784473953,0.0042766373411535,0.02721046077210460772,0.12071823204419889503,-0.08094645080946450809,-0.29389788293897882939,-0.40846824408468244085,-0.46824408468244084682,0.0199252801992528,-0.29389788293897882939,train,2,6,20,5,10,29,1,5,5,13,3,11,1,10,9,non_trend,early_drawdown_breached_failure_threshold,4997_2018-08-23
4997,日本農薬,東証一部,化学,2019-09-26,422,120,506,1.0000000000,506.00000000,506.00000000,495.00000000,399.00000000,0.24060150375939849624,0.0222222222222222,0.0222222222222222,0.0080808080808081,0.15909090909090909091,0.77272727272727272727,0.06818181818181818182,3.6937776742018178,True,0.1794871794871795,0.2163461538461538,0.1025166140102408,0.1354626374448351,0.0354201917653694,0.0357544063528956,0.02539525691699604743,0.13385416666666666667,0.1146245059288538,0.1166007905138340,-0.09881422924901185771,0.0059288537549407,0.1956521739130435,-0.04940711462450592885,train,6,9,30,6,10,29,2,4,4,8,3,11,2,9,13,non_trend,future_max_return_never_reached_half_trend_threshold,4997_2019-09-26
4997,日本農薬,東証一部,化学,2020-12-03,709,120,560,1.0000000000,560.00000000,560.00000000,545.00000000,450.00000000,0.21111111111111111111,0.0275229357798165,0.0370370370370370,0.0037037037037037,0.90000000000000000000,0.05000000000000000000,0.05000000000000000000,1.2315620448859181,True,0.1522633744855967,0.1067193675889328,0.0590015128593041,0.0926473935806966,0.0615276523135602,0.0101504500361343,0.02794642857142857143,0.16473684210526315789,-0.11607142857142857143,-0.06785714285714285714,-0.07142857142857142857,-0.12500000000000000000,0.0678571428571429,-0.14821428571428571429,train,6,11,33,6,13,29,3,7,5,14,2,13,4,13,13,non_trend,early_drawdown_breached_failure_threshold,4997_2020-12-03
4998,フマキラー,東証二部,化学,2020-02-14,514,120,1422,1.0000000000,1422.00000000,1422.00000000,1356.00000000,1013.00000000,0.33859822309970384995,0.0486725663716814,0.0533333333333333,0.0133333333333333,0.73972602739726027397,0.01369863013698630137,0.24657534246575342466,1.6856697563776556,True,0.1791044776119403,0.2301038062283737,0.0957004160887656,0.1818320335766626,0.1376725838264300,0.0296517100721682,0.04437412095639943741,0.18396501457725947522,-0.24050632911392405063,0.0372714486638537,0.2763713080168776,0.2053445850914205,0.4409282700421941,-0.26160337552742616034,train,6,11,28,6,13,32,4,6,2,7,5,17,3,11,13,non_trend,early_drawdown_breached_failure_threshold,4998_2020-02-14
4999,セメダイン,東証二部,化学,2019-12-11,472,120,905,1.0000000000,905.00000000,905.00000000,859.00000000,678.00000000,0.26696165191740412979,0.0535506402793946,0.1986754966887417,0.0066225165562914,0.95394736842105263158,0E-20,0.04605263157894736842,65.7682619647355164,True,0.1845549738219895,0.2928571428571429,0.2031374634405743,0.2214324275688321,-0.00245341820834162191,0.0164856522236195,0.02005524861878453039,0.10027624309392265193,-0.08287292817679558011,-0.30718232044198895028,-0.25414364640883977901,-0.21767955801104972376,-0.06961325966850828729,-0.30718232044198895028,train,4,7,23,6,8,30,1,2,7,18,3,11,4,7,9,non_trend,early_drawdown_breached_failure_threshold,4999_2019-12-11
5002,昭和シェル石油,東証一部,石油・石炭,2018-07-11,129,120,1815,1.0000000000,1815.00000000,1815.00000000,1728.00000000,1347.00000000,0.28285077951002227171,0.0503472222222222,0.0790725326991677,0.0160523186682521,0.81538461538461538462,0.18461538461538461538,0E-20,2.4122251274510219,True,0.1582641991065731,0.2727910238429173,0.1130530769938368,0.1546903330470465,0.0562230786669689,0.0502689399423143,0.04118457300275482094,0.19619422572178477690,0.0143250688705234,0.3906336088154270,-0.09531680440771349862,,0.4225895316804408,-0.05950413223140495868,train,4,10,27,4,11,34,2,4,5,12,5,11,1,9,8,non_trend,confirm_horizon_return_non_positive,5002_2018-07-11
5008,東亜石油,東証二部,石油・石炭,2020-12-16,715,120,2397,1.0000000000,2397.00000000,2397.00000000,2093.00000000,1579.00000000,0.32552248258391386954,0.1452460582895366,0.2003004506760140,0.2003004506760140,,,,1.6504854368932039,False,0.4387755102040816,0.3936046511627907,0.2899233149468586,0.3502450382109394,0.0727068059804884,0.0206400919892679,0.03441802252816020025,0.16050583657587548638,0.0867751355861494,0.1885690446391322,0.1635377555277430,0.1276595744680851,0.3600333750521485,0.0058406341259908,train,7,13,30,6,12,32,7,14,4,8,4,13,2,13,12,neutral,advanced_but_not_enough_for_long_trend,5008_2020-12-16
5011,ニチレキ,東証一部,石油・石炭,2019-10-30,444,120,1225,1.0000000000,1225.00000000,1225.00000000,1199.00000000,988.00000000,0.21356275303643724696,0.0216847372810676,0.0216847372810676,-0.00417014178482068390,0.64583333333333333333,0E-20,0.35416666666666666667,3.4975096845600443,True,0.1096014492753623,0.1207685269899360,0.0629067245119306,0.1313784345416763,0.0667839126209099,0.0316653697733877,0.02159183673469387755,0.12535545023696682464,0.0628571428571429,0.0897959183673469,0.1795918367346939,0.3330612244897959,0.4489795918367347,0.0416326530612245,train,6,12,35,8,14,33,0,3,4,10,5,11,2,15,13,neutral,advanced_but_not_enough_for_long_trend,5011_2019-10-30
5011,ニチレキ,東証一部,石油・石炭,2020-11-11,694,120,1895,1.0000000000,1895.00000000,1895.00000000,1789.00000000,1446.00000000,0.23720608575380359613,0.0592509782001118,0.0592509782001118,0.0408049189491336,0.63461538461538461538,0.26923076923076923077,0.09615384615384615385,2.0350070721357850,True,0.1094847775175644,0.1299940369707812,0.1203405362263147,0.1268471075608765,-0.01237847779756517677,0.0098582809560030,0.02073878627968337731,0.11457725947521865889,-0.14036939313984168865,-0.15725593667546174142,-0.30343007915567282322,-0.28918205804749340369,-0.03957783641160949868,-0.22744063324538258575,train,2,4,25,6,9,31,1,2,2,7,7,16,2,7,8,non_trend,early_drawdown_breached_failure_threshold,5011_2020-11-11
5013,ユシロ化学工業,東証一部,石油・石炭,2019-10-25,441,120,1423,1.0000000000,1423.00000000,1423.00000000,1387.00000000,1238.00000000,0.12035541195476575121,0.0259552992069214,0.0281791907514451,0.0065028901734104,0.75000000000000000000,0.25000000000000000000,0E-20,2.8608247422680412,True,0.0341569767441860,0.0715361445783133,0.0493326450851707,0.0752065283094902,0.0312547528517110,0.0066299042910566,0.01728742094167252284,0.16510067114093959732,-0.02178496134926212228,-0.05130007027406886859,-0.20941672522839072382,-0.06816584680252986648,0.0491918482080112,-0.05130007027406886859,train,5,11,36,7,10,33,1,7,4,10,5,15,7,10,11,non_trend,future_max_return_never_reached_half_trend_threshold,5013_2019-10-25
5013,ユシロ化学工業,東証一部,石油・石炭,2020-09-28,664,120,1425,1.0000000000,1425.00000000,1425.00000000,1379.00000000,1084.00000000,0.27214022140221402214,0.0333575054387237,0.0424286759326993,0.0021945866861741,0.80882352941176470588,0E-20,0.19117647058823529412,2.6968838526912181,True,0.1020881670533643,0.0371179039301310,0.0894911885010895,0.0889084170710274,0.0045313160016896,-0.00003820585313670054,0.02329824561403508772,0.11254237288135593220,-0.07859649122807017544,-0.20140350877192982456,-0.16350877192982456140,-0.14175438596491228070,-0.02105263157894736842,-0.20350877192982456140,train,6,9,23,6,9,25,6,8,1,8,7,18,4,9,11,non_trend,early_drawdown_breached_failure_threshold,5013_2020-09-28
5015,ビーピー・カストロール,東証一部,石油・石炭,2019-12-05,469,120,1624,1.0000000000,1624.00000000,1624.00000000,1575.00000000,1258.00000000,0.25198728139904610493,0.0311111111111111,0.0311111111111111,0.0044444444444444,1.00000000000000000000,0E-20,0E-20,2.9651682048228639,True,0.0747849106551952,0.2137518684603886,0.0538953243129238,0.1091380958885398,0.0522380415855782,0.0582538305868748,0.01166871921182266010,0.05977917981072555205,-0.08435960591133004926,-0.30788177339901477833,-0.20381773399014778325,-0.20628078817733990148,-0.00431034482758620690,-0.30788177339901477833,train,4,7,31,7,11,36,0,7,6,15,5,13,1,12,12,non_trend,early_drawdown_breached_failure_threshold,5015_2019-12-05
5017,富士石油,東証一部,石油・石炭,2018-08-27,161,120,479,1.0000000000,479.00000000,479.00000000,466.00000000,367.00000000,0.26975476839237057221,0.0278969957081545,0.0504385964912281,0.0263157894736842,0.50000000000000000000,0.09090909090909090909,0.40909090909090909091,1.6208616235053776,True,0.1514423076923077,0.2539267015706806,0.1050870919367862,0.1829107672044781,0.0981758297441095,0.0128397532099383,0.03434237995824634656,0.16616161616161616162,0.0083507306889353,-0.31106471816283924843,-0.42171189979123173278,-0.52400835073068893528,0.0647181628392484,-0.31315240083507306889,train,6,11,32,5,11,33,1,3,3,12,6,16,3,11,12,non_trend,early_drawdown_breached_failure_threshold,5017_2018-08-27
5019,出光興産,東証一部,石油・石炭,2018-07-11,129,120,4675,0.2000000000,935.00000000,935.00000000,875.00000000,700.00000000,0.25000000000000000000,0.0685714285714286,0.0897435897435897,0.0326340326340326,0.55056179775280898876,0.28089887640449438202,0.16853932584269662921,3.5082246171298922,True,0.2433510638297872,0.2111398963730570,0.2240623158997185,0.1999486652977413,0.0030860144451740,-0.00724099123011912594,0.04491978609625668449,0.24000000000000000000,0.0930481283422460,0.3176470588235294,-0.17647058823529411765,-0.31871657754010695187,0.3647058823529412,-0.02139037433155080214,train,6,10,31,6,9,30,4,5,2,5,5,10,5,8,10,non_trend,confirm_horizon_return_non_positive,5019_2018-07-11
5020,JXTGホールディングス,東証一部,石油・石炭,2018-09-21,179,120,900.9,1.0000000000,900.90000000,900.90000000,839.40000000,625.20000000,0.34261036468330134357,0.0732666190135811,0.0813827871804105,-0.00132036970351698476,0.93997271487039563438,0E-20,0.06002728512960436562,1.9129767119518647,True,0.1567796610169492,0.1517514702122219,0.1557927552872804,0.1461394603259418,-0.01887445560506507565,0.0199571790047363,0.02374292374292374292,0.09985994397759103641,-0.14541014541014541015,-0.35064935064935064935,-0.41525141525141525142,-0.44377844377844377844,-0.02031302031302031302,-0.35064935064935064935,train,6,11,35,6,10,33,0,2,4,9,3,10,3,12,14,non_trend,early_drawdown_breached_failure_threshold,5020_2018-09-21
5103,昭和ホールディングス,東証二部,ゴム製品,2020-02-13,513,120,82,1.0000000000,82.00000000,82.00000000,57.00000000,50.00000000,0.14000000000000000000,0.4385964912280702,0.5769230769230769,0.2500000000000000,1.00000000000000000000,0E-20,0E-20,245.8215818516247701,True,0.5769230769230769,0.5185185185185185,0.5241635687732342,0.5260545905707196,0.00749063670411985019,0.00311138767890479029,0.03353658536585365854,0.39285714285714285714,-0.50000000000000000000,-0.42682926829268292683,-0.35365853658536585366,-0.29268292682926829268,-0.01219512195121951220,-0.53658536585365853659,train,1,3,14,3,5,20,0,3,6,21,8,20,2,3,3,non_trend,early_drawdown_breached_failure_threshold,5103_2020-02-13
5104,日東化工,東証二部,ゴム製品,2019-12-19,471,120,563,1.0000000000,563.00000000,563.00000000,549.00000000,507.00000000,0.08284023668639053254,0.0255009107468124,0.0255009107468124,-0.00364298724954462659,1.00000000000000000000,0E-20,0E-20,2.9156010230179028,True,0.0723809523809524,0.0602636534839925,0.0736079328756674,0.0726533722850248,-0.00275744033469620614,0.0045615490127277,0.01642984014209591474,0.22023809523809523810,0.0159857904085258,-0.30728241563055062167,-0.15097690941385435169,-0.27708703374777975133,0.0479573712255773,-0.38721136767317939609,train,6,9,24,5,8,25,4,10,1,10,2,8,5,10,8,non_trend,early_drawdown_breached_failure_threshold,5104_2019-12-19
5105,東洋ゴム工業,東証一部,ゴム製品,2018-09-18,176,120,1955,1.0000000000,1955.00000000,1955.00000000,1906.00000000,1531.00000000,0.24493794905290659700,0.0257082896117524,0.0387885228480340,0.0037194473963868,0.79518072289156626506,0.15662650602409638554,0.04819277108433734940,1.7919641792626545,True,0.0915689558905639,0.1862864077669903,0.0803193987787694,0.1422728600642711,0.0538069588004076,0.0219944267515924,0.02498721227621483376,0.13026666666666666667,-0.03529411764705882353,-0.20358056265984654731,-0.32838874680306905371,-0.27109974424552429668,0.0470588235294118,-0.21125319693094629156,train,7,11,34,5,9,31,1,4,5,11,2,9,2,11,11,non_trend,early_drawdown_breached_failure_threshold,5105_2018-09-18
5105,TOYO_TIRE,東証一部,ゴム製品,2019-11-11,451,120,1616,1.0000000000,1616.00000000,1616.00000000,1541.00000000,1203.00000000,0.28096425602660016625,0.0486696950032446,0.0624589086127548,0.0788954635108481,0.60975609756097560976,0.07317073170731707317,0.31707317073170731707,2.3674682144831399,False,0.2307692307692308,0.2744479495268139,0.1026953258273627,0.1736083372671484,0.0518194215172612,0.0073646860863522,0.02394801980198019802,0.11449704142011834320,-0.00556930693069306931,-0.13551980198019801980,-0.12747524752475247525,-0.01423267326732673267,0.1212871287128713,-0.15717821782178217822,train,7,15,35,5,11,29,3,4,2,9,5,18,5,14,14,non_trend,early_drawdown_breached_failure_threshold,5105_2019-11-11
5108,ブリヂストン,東証一部,ゴム製品,2020-11-24,702,120,3851,0.5000000000,1925.50000000,1925.50000000,1879.50000000,1547.00000000,0.21493212669683257919,0.0244745943069965,0.0283044058744993,0.0146862483311081,0.62195121951219512195,0.13414634146341463415,0.24390243902439024390,1.5505272979033550,True,0.0644002211166390,0.1557623049219688,0.0737338110440395,0.1128449646004913,0.0538757639868359,0.0325689647455503,0.02622695403791223059,0.15187969924812030075,-0.09841599584523500390,0.0903661386652817,0.2383796416515191,0.2871981303557518,0.4082056608673072,-0.13243313425084393664,train,5,9,25,8,12,33,4,5,3,10,5,9,4,13,12,non_trend,early_drawdown_breached_failure_threshold,5108_2020-11-24
5110,住友ゴム工業,東証一部,ゴム製品,2019-10-28,442,120,1431,1.0000000000,1431.00000000,1431.00000000,1385.00000000,1087.00000000,0.27414903403863845446,0.0332129963898917,0.0332129963898917,0.0324909747292419,0.03448275862068965517,0.34482758620689655172,0.62068965517241379310,2.1371154853678617,True,0.0982348426707598,0.1895261845386534,0.0803261361920580,0.1510309140145320,0.0604859693366959,0.0256149372344667,0.01890286512928022362,0.09077181208053691275,-0.02655485674353598882,-0.16422082459818308875,-0.31236897274633123690,-0.31376659678546470999,0.0258560447239693,-0.16422082459818308875,train,7,11,37,8,12,33,0,3,4,8,5,14,2,11,12,non_trend,early_drawdown_breached_failure_threshold,5110_2019-10-28
5121,藤倉コンポジット,東証一部,ゴム製品,2019-11-01,446,120,476,1.0000000000,476.00000000,476.00000000,449.00000000,370.00000000,0.21351351351351351351,0.0601336302895323,0.0672645739910314,-0.00672645739910313901,0.94285714285714285714,0.05714285714285714286,0E-20,6.3263796419588697,True,0.0993071593533487,0.1666666666666667,0.0998151571164510,0.1422629284485862,0.0207547169811321,0.0018431702528349,0.01890756302521008403,0.11392405063291139241,-0.00630252100840336134,-0.08823529411764705882,-0.24789915966386554622,-0.28991596638655462185,0.1155462184873950,-0.08823529411764705882,train,6,12,29,5,9,28,2,8,4,9,8,15,4,12,10,non_trend,future_max_return_never_reached_half_trend_threshold,5121_2019-11-01
